precio,kilometros,garantia,AMG,años,combustible_2,combustible_4,z_kilometros,combustible_5,tipo_200,tipo_220,tipo_250,tipo_300,tipo_350,tipo_400,tipo_43,tipo_45,tipo_450,tipo_63,tipo_NoInfo,puertas,4MATIC,Avantgarde,BlueTEC,Sportive,Exclusive,S Edition,d Edition
28400,93000,True,False,4,0,0,92998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
40000,31683,True,False,4,1,0,31681.41987416412,0,0,0,0,1,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
35500,46800,True,False,4,0,0,46798.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
31990,54000,True,False,5,1,0,53998.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
35900,28500,True,False,5,0,0,28498.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
47900,3500,True,False,1,0,1,3498.4198741641203,0,0,0,0,0,0,0,0,0,0,0,1,4,False,False,False,False,False,False,False
30990,138912,True,True,6,0,0,138910.41987416413,0,0,0,1,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
69990,50000,True,True,3,1,0,49998.41987416412,0,0,0,0,0,0,0,0,0,0,1,0,5,False,False,False,False,False,False,False
40000,95000,False,False,3,1,0,94998.41987416412,0,0,0,0,1,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
33400,80900,True,False,3,0,0,80898.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
22500,160000,True,False,7,0,0,159998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,True,False,False,False,False
32500,115000,False,False,4,0,0,114998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
19590,147487,True,False,6,0,0,147485.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
33499,38000,True,True,6,0,0,37998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
24999,133000,True,False,6,0,0,132998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,True,False,False
29300,107500,False,False,5,0,0,107498.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,True,False,False,False,False,False,False
17490,226248,True,False,6,0,0,226246.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,False,True,False,True,False,False,False
59900,49500,True,True,5,1,0,49498.41987416412,0,0,0,0,0,0,0,0,0,0,1,0,5,False,False,False,False,False,False,False
42900,75500,True,True,5,1,0,75498.41987416412,0,0,0,0,0,0,0,1,0,0,0,0,5,True,False,False,False,False,False,False
38990,23259,True,False,2,0,1,23257.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
26890,92000,True,True,6,0,0,91998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
22900,150000,False,False,7,0,0,149998.41987416413,0,0,0,1,0,0,0,0,0,0,0,0,5,False,True,True,False,False,False,False
22990,99996,True,False,7,0,0,99994.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,True,False,False,False,False,False
62900,11300,True,True,2,1,0,11298.419874164121,0,0,0,0,0,0,0,1,0,0,0,0,2,True,False,False,False,False,False,False
28995,28432,True,False,5,0,0,28430.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
30900,21500,True,False,5,0,0,21498.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,True,False,False,False,False,False,False
20990,165000,True,False,6,0,0,164998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,4,False,True,False,True,False,False,False
34900,57000,True,False,4,0,0,56998.41987416412,1,0,0,0,0,1,0,0,0,0,0,0,4,False,False,False,False,False,False,False
34900,57000,True,False,4,0,0,56998.41987416412,1,0,0,0,0,1,0,0,0,0,0,0,4,False,False,False,False,False,False,False
31490,89990,True,False,4,0,0,89988.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
28790,77000,True,False,5,0,0,76998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
36000,48000,False,False,4,0,0,47998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,True,False,False,False,False,False,False
24900,59265,True,False,8,0,0,59263.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
30990,104000,True,True,6,0,0,103998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,NoInfo,False,False,False,False,False,False,False
51900,5000,True,False,0,0,1,4998.41987416412,0,0,0,0,0,0,0,0,0,0,0,1,4,False,False,False,False,False,False,False
21990,74843,True,False,5,0,0,74841.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
34900,38045,True,False,4,0,0,38043.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
39500,21606,True,False,2,0,0,21604.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
24990,95151,True,True,7,1,0,95149.41987416412,0,0,0,1,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
42990,75000,True,True,5,1,0,74998.41987416412,0,0,0,0,0,0,0,1,0,0,0,0,4,True,False,False,False,False,False,False
24900,233015,True,True,6,0,0,233013.41987416413,1,0,0,0,0,1,0,0,0,0,0,0,5,False,False,False,False,False,False,False
26745,133339,True,True,7,0,0,133337.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
37490,42000,True,False,5,0,0,41998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
36990,33830,True,False,2,0,0,33828.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
36790,45000,True,False,3,0,0,44998.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
24500,121990,True,False,6,0,0,121988.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
45000,8500,True,False,3,0,0,8498.419874164121,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
49900,16000,True,False,1,0,0,15998.419874164121,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
53990,6000,True,False,1,0,0,5998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
37990,28970,True,False,2,0,0,28968.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
50990,8330,True,False,1,0,0,8328.419874164121,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
31990,88385,True,False,4,0,0,88383.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
38600,52400,True,False,2,0,0,52398.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
27950,55290,True,False,5,0,0,55288.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
26000,100000,False,True,7,0,1,99998.41987416412,0,0,0,0,1,0,0,0,0,0,0,0,4,False,False,True,False,False,False,False
25590,114500,True,False,6,0,0,114498.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
24990,143000,True,False,5,0,0,142998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
21990,169000,True,False,7,0,0,168998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,4,False,True,True,True,False,False,False
28500,64000,True,False,5,0,0,63998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
50999,66000,True,True,5,1,0,65998.41987416412,0,0,0,0,0,0,0,0,0,0,1,0,5,False,False,False,False,False,False,False
40500,67000,True,True,6,1,0,66998.41987416412,0,0,0,0,0,0,0,1,0,0,0,0,2,True,False,False,False,False,False,False
30500,72366,True,False,5,0,0,72364.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
23900,106986,True,False,6,0,0,106984.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
26900,90000,True,False,5,0,0,89998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
24900,146000,True,False,4,0,0,145998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
21600,111892,True,False,5,0,0,111890.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,True,False,False,False,False,False,False
41990,38500,True,False,5,0,0,38498.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
47500,144000,False,True,7,1,0,143998.41987416413,0,0,0,0,0,0,0,0,0,0,1,0,5,False,False,False,False,False,False,False
19690,130324,True,False,5,0,0,130322.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
29900,99900,True,False,4,0,0,99898.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
39900,7251,True,False,2,1,0,7249.41987416412,0,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
19690,130324,True,False,5,0,0,130322.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
42500,41050,True,False,3,0,0,41048.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
41900,45623,True,True,5,1,0,45621.41987416412,0,0,0,0,0,0,0,1,0,0,0,0,2,True,False,False,False,False,False,False
29890,177000,True,False,3,0,1,176998.41987416413,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
36900,83900,True,False,2,0,0,83898.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
41900,57759,True,False,4,0,0,57757.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
24995,109950,False,True,7,0,0,109948.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
36500,46881,True,False,4,0,0,46879.41987416412,1,0,0,0,0,1,0,0,0,0,0,0,5,False,False,False,False,False,False,False
24935,109492,True,False,5,0,0,109490.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,True,False,False,False,False,False
24900,141551,True,False,5,0,0,141549.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
29800,168000,True,False,5,0,0,167998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
34900,99000,True,False,5,0,0,98998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
24900,233015,True,True,6,0,0,233013.41987416413,1,0,0,0,0,1,0,0,0,0,0,0,5,False,False,False,False,False,False,False
27900,128319,True,False,5,0,0,128317.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
24900,123864,True,False,6,0,0,123862.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,True,False,False,False,False,False
28900,146917,True,False,5,0,0,146915.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
27900,128319,True,False,5,0,0,128317.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
24900,123864,True,False,6,0,0,123862.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,True,False,False,False,False,False
24900,233015,True,True,6,0,0,233013.41987416413,1,0,0,0,0,1,0,0,0,0,0,0,5,False,False,False,False,False,False,False
24900,141551,True,False,5,0,0,141549.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
27900,128077,True,False,6,0,0,128075.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,True,False,False,False,False,False
24990,102000,True,True,6,0,0,101998.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
34990,133100,True,False,5,0,0,133098.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
33890,44900,True,False,5,0,0,44898.41987416412,0,0,0,1,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
104900,24250,True,True,2,1,0,24248.41987416412,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False,False,False,False,False,False
31990,99899,True,False,4,0,0,99897.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
43232,15,True,False,3,0,1,13.419874164120513,0,0,0,0,0,0,0,0,0,0,0,1,4,False,False,False,False,False,False,False
30900,60154,True,True,5,0,0,60152.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
34600,32000,True,False,4,0,0,31998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
18880,89800,True,False,7,0,0,89798.41987416412,0,0,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
19920,133279,True,False,5,0,0,133277.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
31300,69000,True,False,3,0,0,68998.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
26290,67000,True,False,4,0,0,66998.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
17328,185145,True,False,5,0,0,185143.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
26900,51627,True,False,6,1,0,51625.41987416412,0,0,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
26500,80000,True,False,5,0,0,79998.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
26900,51627,True,False,6,1,0,51625.41987416412,0,0,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
44900,18000,True,False,2,0,0,17998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
28950,102000,True,True,8,0,0,101998.41987416412,0,0,0,1,0,0,0,0,0,0,0,0,4,False,False,True,False,False,False,False
58300,82000,True,True,6,1,0,81998.41987416412,0,0,0,0,0,0,0,0,0,0,1,0,4,False,False,False,False,False,False,False
56900,88000,True,True,6,1,0,87998.41987416412,0,0,0,0,0,0,0,0,0,0,1,0,4,False,False,False,False,False,False,False
32900,119797,True,False,4,0,0,119795.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
43232,15,True,False,3,0,1,13.419874164120513,0,0,0,0,0,0,0,0,0,0,0,1,4,False,False,False,False,False,False,False
27990,108000,True,False,5,0,0,107998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
42990,19683,True,False,2,0,0,19681.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
32950,130000,True,False,4,0,0,129998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
33900,18068,True,False,3,0,0,18066.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
16990,310000,True,False,6,0,0,309998.4198741641,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,True,False,False
26300,83000,True,False,5,0,0,82998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
28950,97394,True,False,4,0,0,97392.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
35250,77825,True,False,3,0,0,77823.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,True,False,False,False,False,False,False
44900,7800,True,False,0,1,0,7798.41987416412,0,0,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
25950,97260,True,False,5,0,0,97258.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
24500,90000,False,False,5,0,0,89998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
36900,24940,True,False,2,1,0,24938.41987416412,0,0,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
29250,54420,True,False,6,0,0,54418.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
24400,156581,True,True,7,0,0,156579.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
17900,234000,True,True,7,0,0,233998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,True,False,False,False,False
27390,72366,True,False,5,0,0,72364.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
29390,144839,True,False,5,0,0,144837.41987416413,1,0,0,0,0,1,0,0,0,0,0,0,5,False,False,False,False,False,False,False
24990,46245,True,False,5,1,0,46243.41987416412,0,0,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
27900,113451,True,False,5,0,0,113449.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
34995,6312,True,False,2,1,0,6310.41987416412,0,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
30900,62270,True,False,5,0,0,62268.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
21990,123000,True,False,6,1,0,122998.41987416412,0,0,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
25490,146700,True,False,5,0,0,146698.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,4,False,True,False,True,False,False,False
38700,139000,True,True,4,1,0,138998.41987416413,0,0,0,0,0,0,0,1,0,0,0,0,5,True,False,False,False,False,False,False
34995,42647,True,False,3,0,1,42645.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
19890,105427,True,False,5,0,0,105425.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
24800,85626,True,False,5,0,0,85624.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,True,False,False,False,False,False,False
24500,95000,True,True,7,0,0,94998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
52900,38500,True,True,5,1,0,38498.41987416412,0,0,0,0,0,0,0,0,0,0,1,0,4,False,False,False,False,False,False,False
21800,142000,True,False,6,0,0,141998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,False,True,False,False,False,False,False
35900,36002,True,False,4,0,0,36000.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
26900,51627,True,False,6,1,0,51625.41987416412,0,0,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
37500,35524,True,False,2,0,0,35522.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
39995,29000,True,False,2,0,0,28998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,True,False,False,False,False,False,False
37995,25470,True,False,2,0,1,25468.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
33495,89347,True,False,5,0,0,89345.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
36950,28911,True,False,2,0,1,28909.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
27990,148342,True,True,6,0,0,148340.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
32900,92000,False,True,6,0,0,91998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
23500,180000,False,False,5,0,0,179998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
36800,49500,False,False,3,1,0,49498.41987416412,0,0,0,0,1,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
44900,7800,True,False,0,1,0,7798.41987416412,0,0,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
29800,58012,True,False,5,0,0,58010.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
30900,21500,True,False,5,0,0,21498.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,True,False,False,False,False,False,False
22900,174000,True,False,4,0,0,173998.41987416413,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
27800,73000,True,True,7,0,0,72998.41987416412,0,0,0,1,0,0,0,0,0,0,0,0,4,False,False,True,False,False,False,False
41900,39000,True,False,4,0,0,38998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
33999,49000,True,False,4,0,0,48998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
29290,40000,True,False,4,0,0,39998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
49900,60000,True,True,5,1,0,59998.41987416412,0,0,0,0,0,0,0,1,0,0,0,0,2,True,False,False,False,False,False,False
37290,16092,True,False,2,0,0,16090.419874164121,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
31900,104000,True,False,5,0,0,103998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
24999,129500,True,False,8,0,0,129498.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,True,True,False,False,False,False
29950,85000,True,False,5,0,0,84998.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
23850,99927,True,True,6,0,0,99925.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
27800,50779,True,False,5,0,0,50777.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
31990,78850,True,False,4,0,0,78848.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
37990,10780,True,False,2,0,1,10778.419874164121,0,1,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
37990,24650,True,False,2,0,1,24648.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
18000,144000,True,False,7,0,0,143998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
34990,133100,True,False,5,0,0,133098.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
24990,102000,True,True,6,0,0,101998.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
27900,64200,True,False,5,0,0,64198.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
25750,93209,True,True,7,0,0,93207.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,True,False,False,False,False
25490,119000,True,False,5,0,0,118998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
25990,104000,True,False,5,0,0,103998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
25290,139000,True,False,4,0,0,138998.41987416413,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
25290,99000,True,False,5,0,0,98998.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
35900,21476,True,False,2,1,0,21474.41987416412,0,0,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
26500,77247,True,False,5,0,0,77245.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
33900,66000,True,False,4,0,0,65998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
23900,237000,False,False,6,0,0,236998.41987416413,0,0,0,0,0,0,0,0,0,0,0,1,3,False,False,False,False,False,False,False
28950,77000,True,True,7,0,0,76998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,True,True,False,False,False
35950,22000,True,False,2,0,0,21998.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
24800,72483,True,False,5,0,0,72481.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
35900,36002,True,False,4,0,0,36000.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
46000,41000,False,False,3,1,0,40998.41987416412,0,0,0,0,1,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
31900,56000,True,False,4,0,0,55998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
34500,83000,True,False,3,0,0,82998.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
28399,104276,True,False,4,0,0,104274.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
18000,199999,True,False,8,0,0,199997.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,True,False,False,False,False
26900,87000,True,False,5,0,0,86998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
29400,86303,True,False,5,0,0,86301.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
27499,131000,True,False,4,0,0,130998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
37990,56000,True,False,4,0,0,55998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,True,False,False,False,False,False,False
19990,175000,True,False,5,0,0,174998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
34950,40302,True,False,4,0,0,40300.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
36950,30266,True,False,2,0,0,30264.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
46495,29483,True,False,1,0,0,29481.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False
39900,19000,True,False,2,0,0,18998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,True,False,False,False,False,False,False
33990,168000,True,False,6,0,0,167998.41987416413,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
16400,104000,False,False,8,0,0,103998.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
28490,87018,True,False,5,0,0,87016.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,5,True,False,False,False,False,False,False
29890,177000,True,False,3,0,1,176998.41987416413,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
31890,44890,True,True,6,1,0,44888.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
37500,38970,True,False,3,0,1,38968.41987416412,0,1,0,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
44900,20690,True,False,2,0,0,20688.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
34999,53030,True,False,3,0,0,53028.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,4,False,False,False,False,False,False,False
63700,77196,True,True,6,1,0,77194.41987416412,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False,False,False,False,True,False
49750,28636,True,True,4,1,0,28634.41987416412,0,0,0,0,0,0,0,1,0,0,0,0,4,True,False,False,False,False,False,False
39900,34288,True,False,4,0,0,34286.41987416412,0,0,0,1,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
39900,29900,True,False,3,0,0,29898.41987416412,0,0,1,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
